data,BPAC5,RAPT4,CMIG4,MELK3,DIRR3,PLPL3,BPAN4,BRAP4,27.635.189/0001-45,34.964.555/0001-75,BRKM5,LWSA3,MYPK3,BRDT3,CSNA3,RECV3,IFCM3,WEST3,BTOW3,BBAS3,ECOR3,TIMS3,HYPE3,EMBR3,GMAT3,CMIG3,RRRP3,PETR4,GOAU4,HAPV3,SUZB3,BRFS3,PETR3,LAME4,MRFG3,TGMA3,SOMA3,BBDC3,AESB3,JSLG3,SBFG3,PNVL3,LAME3,ESPA3,LIGT3,RAIL3,AZUL4,AERI3,GNDI3,LREN3,BBDC4,GOAU3,PARD3,CRFB3,MULT3,ALSO3,MOVI3,GGBR4,MDIA3,EQTL3,INTB3,BRAP3,ASAI3,ITUB4,VALE3,PSSA3,PETZ3,ENEV3,CURY3,CVCB3,40.365.982/0001-30,10.406.511/0001-61,AMER3,MGLU3,VVAR3,CESP6,CYRE3,VAMO3,RADL3,JBSS3,SMFT3,B3SA3,IRBR3,PCAR3,ABEV3,TUPY3,POMO4,BRKM3,VIIA3,ELET6,LEVE3,RENT3,DASA3,LVTC3,ARZZ3,RANI3,MRVE3,CEAB3,IGTA3,EZTC3,VBBR3,NTCO3,SYNE3,STBP3,RDOR3,TOTS3,CMIN3,CCRO3,BRML3,TEND3,ABCB4,COGN3,MTRE3,HBOR3,YDUQ3,ARML3,USIM5,VIVA3,10.406.600/0001-08,ANIM3,LJQQ3,ITUB3,AURE3,WEGE3,BRPR3,HBSA3,EVEN3,UGPA3,NEOE3,TCSA3,ELET3
2022-01-14,92.1572424191,101.011959522,97.1014492754,96.9230769231,85.6018882771,96.9230769231,95.5992509364,110.12404962,,,90.5084157556,63.7537993921,98.436482085,,103.744193867,102.139037433,95.3714285714,82.5714285714,,105.40727903,98.3606557377,96.0456273761,99.0449239475,88.6784850927,95.5223880597,94.7084233262,109.359165425,110.544815465,103.163444639,99.3256262042,104.425220429,107.904085258,112.573289902,96.4346349745,106.524694155,84.5169545746,87.117046347,107.833208314,100.180668473,89.9070385127,93.2030208797,86.9369369369,96.2774957699,76.6826923077,88.9361702128,91.8355855859,108.087027915,92.213740458,100.198840099,98.0769230767,108.746128832,99.3414863593,103.78238342,94.4262295086,98.7713675214,92.6131117267,88.9100126743,103.741746148,91.4476265202,100.044228218,87.5580979619,109.504132232,93.5956790127,112.266420158,108.632632119,92.5430210327,93.0971288948,89.3286219081,94.1428571428,87.2578241431,,102.018114574,95.9784673844,87.6731301939,,105.764760576,89.9239543723,85.5592654424,86.4197530862,98.5243741764,94.375,110.187146105,88.0597014925,91.6244822824,97.924773022,102.406015038,102.950819672,89.8502202644,75.619047619,94.1835807331,104.015724877,96.7358490566,89.4190871369,86.1565420563,88.6544223004,89.1304347826,92.4166666662,89.4308943089,,91.0024449879,92.6635514015,85.7255210382,94.1666666666,90.6687402798,91.4566138746,87.9888268156,106.528189911,98.2743744604,101.083032491,89.7067624177,101.549494174,87.8048780488,81.6009557945,83.7606837606,91.9260700389,84.3069873997,108.509234829,86.8710691822,93.3002517634,83.0952380952,81.5013404826,108.79624168,100.0,93.0867192238,93.2968536253,84.0579710145,94.9924127466,90.5089408527,94.269503803,75.9002770083,94.6123914996
2022-01-17,93.3237897914,99.5400183993,97.1777269261,96.153846154,85.3658536586,98.7692307691,92.5093632955,109.523809524,,,84.4178379315,65.1975683891,96.8729641693,,101.404705825,102.032085562,89.4857142857,84.8571428571,,105.6152513,98.3606557377,98.4030418251,98.4082065795,86.8251410153,93.2006633499,95.0863930883,108.941877794,110.72056239,101.493848857,101.156069364,103.194144069,109.902309059,112.214983713,97.7928692699,105.346624377,84.772872681,85.86017282,108.451517994,101.35501355,88.7118193892,91.9591292757,86.6366366364,97.9695431472,77.2836538462,87.9148936171,92.0608108108,105.993431856,91.603053435,101.872410936,96.1129296235,109.371406046,96.8955785513,101.502590674,95.016393443,97.2756410259,89.7968605722,89.9873257284,101.467351431,90.3883876028,98.5846970367,89.1669646051,108.999081727,92.6697530869,112.266420158,108.068240123,92.6864244743,91.7532070864,89.1166077739,95.7142857144,86.2891207154,,101.495366376,96.4851171628,84.7645429363,,103.533240353,89.6070975918,85.141903172,84.5267489712,97.4440052701,92.1875,111.449519301,86.5671641791,88.5872066266,95.9792477302,101.604010025,101.31147541,85.4625550662,74.2857142857,94.6682823387,101.338485056,95.2452830189,89.8636633076,84.1121495329,88.1854891233,88.695652174,91.6666666665,86.9918699187,,90.4645476771,91.2616822426,83.4840739284,94.3055555556,85.3810264385,88.311398617,88.3030726255,104.451038576,96.9801553065,101.203369434,88.5098743268,101.549494174,88.2113821138,79.9283154122,83.3333333334,92.752918288,83.0087819779,107.058047494,89.7012578615,92.7478808868,82.380952381,79.8033958892,108.481650138,100.0,92.0254699817,90.4240766075,86.0869565217,93.9301972686,88.4456671254,95.3902772962,74.2382271468,94.8518407661
2022-01-18,84.9635336225,99.3560257594,97.2540045767,94.8717948719,82.6121164438,92.3076923076,88.9513108611,111.484593837,,,85.2507374631,58.282674772,96.6775244299,,104.026545872,102.727272728,79.8285714286,82.0,,106.551126516,97.9508196721,96.6539923956,99.151043509,85.2941176471,92.039800995,95.3023758095,108.822652757,111.212653778,103.866432337,101.348747592,104.558309765,103.552397869,112.605863192,97.4533106961,102.492070685,83.6852207296,83.6606441479,109.069827675,99.4579945804,86.7197875166,87.7832074632,84.0840840842,96.2774957699,72.5961538462,86.7234042555,92.3423423424,105.13136289,90.534351145,101.905550953,96.1538461538,111.351450557,95.9548447789,102.07253886,95.8032786886,97.8098290597,89.3351800551,88.4664131811,104.915627293,89.0153001176,96.5944272446,86.0922416876,111.019283747,91.975308642,112.935241385,110.710620831,90.2485659654,90.2871105683,88.6925795053,91.4285714286,82.6378539493,,101.775838172,95.6618112729,81.5789473684,,104.834960483,86.8821292776,81.3021702838,84.6913580248,96.442687747,90.6875,110.998671731,83.3333333333,90.4739990797,94.5525291829,103.458646617,102.950819672,84.2643171806,71.4285714286,94.8500454407,102.495317077,93.7924528301,86.8701837582,83.2359813082,87.130389475,87.8260869566,89.6666666666,85.2032520325,,86.8459657702,91.5887850465,79.5910342117,93.6111111111,86.7807153965,86.772250725,84.3924581003,106.824925816,97.7566867992,100.481347774,86.5948533812,101.613522858,91.4634146341,76.9414575867,81.623931624,95.4766536968,77.3577701413,109.102902375,85.2987421385,91.5314606492,81.3095238095,74.709562109,109.163265146,100.0,92.6015767132,92.339261286,80.0,92.2610015175,88.1705639612,95.7016032667,72.8531855956,94.8817719245
2022-01-19,86.3245055569,101.379944802,98.8558352403,96.9230769231,87.8048780491,93.2307692307,92.6966292131,114.885954382,,,85.3722019781,65.6534954407,96.351791531,,106.769393922,111.443850268,80.2857142857,82.5714285714,,107.487001733,99.5901639344,98.7832699617,100.530597807,82.9170024174,93.6981757877,95.8423326134,110.551415797,110.685413005,106.414762742,105.202312139,104.122574223,105.284191829,111.563517916,106.62139219,102.809243317,84.6449136275,87.1956009425,108.946165739,100.722673894,85.3917662683,89.5601954688,84.9849849849,105.922165821,73.5576923077,88.5106382982,94.2004504507,103.735632184,92.8244274809,105.617232809,101.677577741,109.944576825,98.9651928504,101.295336788,98.62295082,100.16025641,92.1052631579,88.403041825,106.529713867,90.2314633192,98.186643078,88.9166964603,113.223140496,92.8240740747,112.170874269,113.147768086,92.2562141491,89.9816737936,91.2367491166,97.2857142858,86.1400894188,,103.05951082,105.129829006,87.3961218837,,106.043700604,93.4727503171,83.3889816361,84.5267489712,96.4690382081,93.9375,110.547824161,83.8308457711,91.9466175791,94.2931258106,101.854636591,103.606557377,85.1101321586,76.1904761905,98.000605877,102.693631138,94.0566037736,88.9745109662,83.2359813082,91.7024879511,89.8550724639,93.6666666665,88.1300813008,,92.4205378973,95.887850467,82.0684231222,95.6944444444,86.9362363918,89.5382556325,88.3379888266,108.308605341,97.8429680755,105.054151624,88.6894075404,102.381867077,89.4308943089,78.2556750298,84.1880341881,94.212062257,79.0759832,110.488126649,87.1069182389,93.7656376963,81.6666666667,73.4584450402,108.324354366,100.0,92.4802910855,92.6128590972,79.7101449275,95.1441578149,90.9903713894,97.382763506,75.0692520776,98.8925471417
2022-01-20,89.6297231121,105.059797609,99.2372234936,98.7179487179,94.9645948072,98.7692307691,97.5655430705,113.325330132,,,85.3548499046,65.6534954407,96.5472312705,,106.285361913,107.914438503,88.4,88.0,,108.145580589,103.825136612,97.8707224332,102.652989034,84.6897663175,97.3466003317,95.4643628512,108.792846498,111.493848857,104.569420035,107.899807322,101.53003155,103.730017762,112.280130293,108.998302207,101.26869053,90.0831733845,95.2081696784,108.451517994,102.16802168,89.3758300133,96.5348733895,88.738738739,108.798646362,74.7596153846,91.6595744682,98.4234234238,111.535303777,94.1984732825,108.185584093,106.955810147,109.840363956,98.1185324553,101.865284974,96.0655737705,104.647435897,96.814404432,96.3878326991,105.02567865,90.4276186742,98.4520123837,93.4215230605,111.662075299,92.2067901236,111.263188319,111.223704464,92.7820267685,98.7171655472,91.4487632509,103.714285714,95.1564828614,,104.097242893,108.233058898,92.1052631579,,107.159460716,96.5145754118,91.8196994992,84.1563786009,95.7048748352,98.5,119.474606046,87.5621890547,91.7165209385,93.9688715953,103.558897243,105.573770492,85.356828194,80.1904761905,98.9700090883,103.751306129,102.132075472,89.8636633076,88.4929906543,97.0040380357,90.0,98.333333333,93.8211382114,,97.2127139362,99.4859813081,87.3771136455,97.6388888888,93.3125972005,92.0142761543,92.0740223461,107.121661721,102.933563416,108.303249097,95.2124476361,101.10129338,95.5284552846,82.5567502987,87.1794871794,97.2762645917,82.3596792669,109.300791557,90.998427673,96.9866387343,88.4523809524,78.7310098302,107.38057974,100.0,93.2080048515,94.1176470589,87.5362318841,98.0273141123,93.8789546078,98.2544762232,83.6565096953,100.119724633
2022-01-21,90.2129967983,104.415823367,99.0846681923,100.0,95.0432730139,103.692307692,95.5056179775,110.644257703,,,83.6369946207,68.3890577508,93.4201954398,,103.865201869,107.914438503,88.5142857143,92.8571428571,,108.145580589,104.098360656,98.2509505706,104.209409268,82.7155519742,98.0099502488,95.4103671709,107.302533532,111.669595782,100.79086116,111.946050096,100.317933677,100.754884547,112.671009772,111.205432937,101.676483915,90.7869481768,97.5648075414,107.895039282,101.35501355,89.2430278884,97.4677920924,90.0900900901,112.013536379,74.7596153846,89.6170212767,95.6081081082,113.341543514,93.7404580152,111.897265949,108.183306056,108.694022397,95.9548447789,102.74611399,97.5081967218,106.517094017,97.8301015697,97.1482889728,100.733675715,90.6237740292,97.9212737724,96.2817304252,111.340679523,92.7469135808,111.310961263,108.914828117,92.3996175907,102.015882713,91.3780918728,110.857142857,95.0819672131,,103.943647821,110.734642179,95.567867036,,105.113900511,99.619771863,93.3222036728,86.4197530862,95.6785243742,102.375,122.991217093,83.0845771144,89.7376898297,95.2658884565,101.553884712,104.590163934,84.7753303965,82.8571428571,101.332929415,101.239328026,103.58490566,89.0930646117,89.2523364488,98.280578351,87.6811594203,100.333333333,91.0569105691,,100.293398533,100.0,91.1128588284,95.8333333334,94.5567651632,93.2411331698,92.9818435754,106.528189911,104.400345125,110.709987966,94.5541591861,100.140863107,97.1544715447,86.1409796894,86.5384615384,99.3190661481,80.2978235967,104.617414248,91.4701257861,97.1867328418,90.2380952381,80.6076854334,107.433011664,100.0,92.8138265615,95.485636115,87.5362318841,100.303490137,95.2544704267,98.1299458351,86.4265927978,101.736007183
2022-01-24,93.3237897914,102.759889605,97.7879481313,101.282051282,94.2564909527,101.846153846,89.887640449,107.442977191,,,86.6736074961,64.8936170213,92.6384364819,,104.631585883,105.080213904,84.4571428571,88.2857142857,,108.665511265,100.409836066,97.4904942965,102.794481783,83.1587429492,98.5074626866,92.656587473,105.871833085,112.30228471,101.318101933,109.248554913,98.0115807803,104.174067496,112.866449512,111.205432937,106.434073403,88.4836852204,93.4799685784,109.007996707,99.8193315265,87.250996016,97.778764993,89.8648648645,112.013536379,71.875,87.6595744679,93.6373873875,108.497536946,91.9083969465,109.362054681,105.89198036,110.986705516,95.2022577611,105.699481865,98.0327868856,105.128205128,97.3684210526,95.6273764254,101.980924432,89.0545311886,96.2406015034,97.7118341079,109.27456382,92.9012345685,111.167642429,107.580810672,89.3881453154,97.0678069642,90.1060070671,109.571428572,94.6348733234,,102.987997998,108.518049398,88.5041551247,,102.370990237,98.1622306715,92.570951586,86.4197530862,94.65085639,101.3125,117.761385281,78.6069651741,96.4104924068,95.3307392996,99.9498746867,102.295081967,87.3480176212,80.380952381,99.6970614967,101.702060834,101.169811321,88.3224659158,87.324766355,96.5481307804,88.8405797102,99.8333333331,91.0569105691,,96.7726161371,98.2242990651,91.073535195,95.8333333334,94.0902021772,90.5866607183,90.2583798881,103.857566766,103.796376186,108.423586041,95.4518252543,99.5646049433,96.7479674797,84.468339307,85.47008547,95.3307392996,80.4505536467,107.124010555,89.6619496857,95.5061687088,87.619047619,78.3735478105,107.38057974,100.0,90.6610066708,94.39124487,82.8985507246,98.4825493171,92.5722145807,98.3790066112,82.8254847645,99.7006884165
2022-01-25,96.6290073466,105.795768169,98.9321128909,105.641025641,98.6624704959,106.153846154,93.1647940071,108.443377351,,,86.552142981,69.0729483283,97.0684039088,,102.493777844,109.090909091,82.9714285714,96.0,,111.473136915,102.732240437,98.6311787072,104.209409268,83.6422240129,98.6733001658,94.3844492443,111.356184799,115.957820738,100.79086116,115.799614644,95.4695421857,103.241563055,116.61237785,111.205432937,107.068418668,91.1068458092,97.4076983505,112.779685759,105.329719964,91.235059761,101.466015104,95.1951951953,112.013536379,73.4375,93.4468085106,94.7072072072,110.509031199,92.8244274809,114.830157415,110.515548281,115.41575245,94.5437441204,109.689119171,101.377049181,109.027777778,102.123730379,98.4157160958,100.476889215,91.9183993726,98.0981866429,104.719342152,109.366391185,94.9074074079,115.180569788,107.824525398,90.2485659654,102.504581552,91.0954063604,114.142857143,96.2742175857,,105.151255668,111.779607346,93.0747922438,,102.417480242,103.485424588,96.32721202,88.8888888889,95.230566535,104.3125,120.105792645,81.592039801,98.2512655314,97.7302204929,100.751879699,105.573770492,86.7312775331,82.8571428571,100.969403211,106.230231888,105.188679245,88.026081802,90.5373831777,101.211410707,92.0289855073,104.416666667,94.9593495935,,100.97799511,100.654205607,91.388124263,99.7222222222,99.6889580093,94.2672317645,92.1089385475,107.270029674,104.831751509,111.672683514,97.4266906044,101.485465489,100.406504065,90.2031063322,88.0341880341,101.07003891,79.5341733488,106.596306069,91.1949685535,98.3950573568,92.1428571429,82.8418230563,110.788654781,100.0,91.570648878,96.4432284542,85.2173913043,103.945371775,96.3548830814,99.1261889396,87.5346260388,101.855731817
2022-01-26,97.0178564705,110.303587856,98.3981693365,107.692307692,101.573564123,107.076923077,95.1310861419,108.403361344,,,82.942911678,68.6930091185,95.7654723126,,104.873601887,110.053475936,85.0285714286,99.4285714286,,110.398613518,102.459016393,96.4258555135,105.836575875,81.9097502015,99.3366500829,93.7365010799,109.56780924,119.050966608,102.021089631,120.905587669,93.668230069,101.332149201,120.03257329,111.205432937,104.576347984,89.9552143317,106.912804399,112.841516728,105.600722674,90.9694555113,107.418924922,92.6426426423,112.013536379,72.9567307692,92.0851063829,94.9887387388,112.438423645,91.9083969465,118.922949462,113.543371522,115.519965318,95.1081843838,112.590673575,102.62295082,110.844017094,101.061865189,103.548795944,102.274394718,89.9568458219,98.0097302079,107.543796925,111.202938476,94.7530864201,116.422666351,108.132375577,92.1606118549,110.018326207,92.3674911661,112.142857143,100.968703428,,106.186648337,107.853071564,93.4903047091,,101.859600186,107.794676806,99.9165275459,90.4115226337,92.2529644269,107.6875,124.253590289,81.3432835821,98.1592268749,97.2762645914,101.553884712,107.213114754,83.859030837,82.8571428571,103.302029688,104.709824089,108.962264151,89.5080023711,91.9976635511,106.695323694,89.4202898551,108.916666666,95.6097560976,,103.814180929,100.280373832,93.4329532051,100.416666667,103.732503888,97.7916573724,94.3086592179,107.270029674,106.988783434,110.83032491,99.1023339318,100.781149956,103.658536585,88.5304659498,90.3846153847,101.167315175,76.7086674303,107.783641161,98.3490566038,99.7369736371,96.6666666667,91.2421805183,111.837293255,100.0,93.2080048515,97.1272229822,84.9275362319,111.836115326,98.3493810176,99.4375149101,89.4736842105,105.058365759
2022-01-27,97.2122810326,110.763569458,99.9237223494,117.435897436,105.271439811,111.384615384,98.4082396996,108.043217287,,,80.704494187,70.0607902736,95.7003257333,,105.5996499,108.556149733,85.7142857143,104.857142857,,111.923743501,106.557377049,97.338403042,106.013441811,80.8622078969,102.155887231,95.8423326134,111.236959762,119.086115993,102.81195079,116.76300578,98.4661174826,102.575488455,120.488599349,111.205432937,101.449932034,90.5310300704,112.882953653,113.583488344,103.884372177,91.235059761,112.572190138,94.069069069,112.013536379,73.9182692308,92.9361702132,93.8063063067,113.259441708,93.1297709923,113.33885667,114.279869067,116.093136098,95.2963311383,112.279792746,108.524590164,113.782051282,102.493074792,103.738910012,102.567865004,91.6830129462,99.07120743,108.33035395,111.937557392,96.8364197533,116.852622854,108.376090303,95.554493308,106.963958461,93.2862190813,113.571428571,103.05514158,,107.447179617,105.984800507,100.0,,105.29986053,109.949302915,99.4156928214,92.0987654322,92.9644268774,106.6875,130.38511724,80.3482587065,99.9539806715,99.8702983139,101.152882206,108.196721311,80.7048458151,88.0,103.120266586,105.337818615,109.0,87.3740367516,92.2313084113,103.777517259,91.1594202899,112.499999999,102.113821138,,105.574572127,105.140186916,90.4050334251,99.4444444444,104.821150855,98.1708677226,97.4860335194,105.637982196,110.008628127,113.116726835,97.8456014363,101.869637598,102.845528455,90.3225806452,92.735042735,104.6692607,79.8778159602,107.255936675,98.7028301885,100.800580939,99.4047619048,91.3315460232,112.676204033,100.0,98.2413583991,98.3584131328,86.6666666667,111.836115326,103.988995873,99.9356364624,95.567867036,104.459742592
2022-01-28,97.2122810326,109.475620976,99.3897787948,108.205128205,106.136900079,111.384615384,95.1310861419,108.523409363,,,86.7603678639,69.7568389058,96.1563517915,,103.542513863,107.326203209,87.4285714286,105.714285714,,112.616984402,105.87431694,98.7832699617,106.225680934,79.8146655923,103.482587065,96.706263499,112.488822653,114.376098418,102.724077328,119.460500963,99.8297275897,101.465364121,116.90553746,111.205432937,102.265518804,88.6116442739,112.018853103,115.00560061,103.25203252,91.1022576362,112.838738339,96.021021021,112.013536379,71.5144230769,96.5957446807,88.7387387387,111.042692939,92.3664122138,115.161557581,115.180032733,117.760542003,95.2022577611,114.81865285,108.459016393,113.621794872,102.216066482,102.598225601,102.971386647,91.133777952,100.17691287,108.544869503,113.728191001,95.5246913581,118.429130031,107.311441765,94.5984703632,104.21502749,89.5406360424,114.0,101.713859911,,106.778990075,99.4616846107,92.9362880886,,107.019990702,108.745247148,100.0,93.4156378599,95.0197628458,104.1875,132.909863633,79.8507462687,99.5858260468,96.82230869,102.255639098,110.163934426,85.4625550662,87.0476190476,104.907603757,106.428545949,108.377358491,86.8405453468,91.121495327,103.008987886,90.7246376813,110.583333333,103.577235772,,104.938875306,106.168224299,84.5458120332,99.5833333334,103.732503888,98.1262547402,96.9972067038,106.083086053,109.836065574,113.477737665,92.7588270497,101.421436804,102.43902439,89.008363202,89.3162393162,104.961089494,76.2122947692,105.606860159,98.0738993708,100.860152023,99.0476190476,88.9186773905,114.03943405,100.0,95.8762886599,97.948016416,85.5072463768,109.104704097,104.264099037,101.367735926,98.3379501385,106.046093984
2022-01-31,97.7955547189,110.763569458,100.152555301,108.205128205,108.182533439,116.923076923,102.34082397,107.362945178,,,85.3201457574,73.7082066869,98.1758957655,,103.018145854,109.090909091,93.1428571429,106.571428571,,113.206239168,108.196721311,100.912547529,110.045985143,81.8291700242,101.326699834,100.539956803,113.979135618,113.708260105,101.669595782,121.965317919,99.6613806628,99.1563055062,114.885993485,,101.85772542,95.329494562,113.904163394,116.242219971,106.684733514,94.8207171315,114.393602843,103.078078078,,76.8028846154,98.8085106387,87.9504504506,119.909688013,98.4732824427,117.978458989,115.057283142,118.802670693,95.9548447789,119.067357513,109.31147541,114.85042735,104.662973222,104.43599493,102.127659575,90.741467242,101.547987616,111.905613157,111.662075299,96.6820987655,121.008869047,103.732683428,94.7896749522,108.796579108,93.3568904594,117.571428571,107.749627422,,107.005204752,100.411652945,96.9529085873,,108.275220828,110.773130545,102.504173623,95.3086419754,92.4637681159,108.1875,131.827829465,81.3432835821,104.141739531,97.0817120623,104.611528822,112.131147541,84.9339207049,89.9047619048,104.453196001,108.015058436,110.566037736,86.3663307647,95.5023364485,106.539012635,93.043478261,111.75,106.991869919,,104.547677262,107.009345794,89.2646480535,100.555555555,108.553654743,98.8623689493,101.501396648,103.56083086,112.165660052,115.884476534,95.8108916816,101.421436804,104.87804878,90.8004778973,91.8803418803,107.538910506,81.9396716304,105.343007916,103.380503144,103.4247049,105.119047619,90.6166219839,115.822119456,100.0,97.5136446331,99.0424076607,90.1449275362,112.443095599,103.920220083,102.363979031,100.0,105.627057767
2022-02-01,94.2959126017,110.579576817,101.14416476,106.41025641,107.789142408,115.384615385,97.003745318,111.284513805,,,89.1202498699,75.7598784195,97.2638436483,,108.221489948,111.711229947,91.3714285714,104.571428571,,113.032928943,105.191256831,100.304182509,110.152104704,83.3199033038,100.0,100.593952483,111.177347243,115.992970123,104.481546572,120.231213873,100.402107141,96.0479573712,118.273615635,,101.087449026,96.8010236725,112.568735271,116.242219971,104.33604336,96.2815405047,110.306530431,104.954954955,,77.7644230769,99.0638297879,87.3310810812,118.308702791,100.305343511,117.315658658,110.392798691,119.219522169,98.3066792098,119.6373057,108.983606558,112.553418803,103.50877193,104.055766793,105.392516508,91.7614750884,101.503759398,109.831962817,117.217630854,97.0679012349,121.85814719,109.42791175,95.3154875717,109.651802077,93.7102473498,120.714285714,106.408345753,,108.043240025,100.414763509,97.0914127424,,107.066480707,109.188846641,103.923205342,93.9094650204,92.1739130435,107.5,128.581726961,82.5870646766,105.61435803,96.3035019455,103.65914787,106.885245902,85.9735682821,89.5238095238,102.544683429,108.147267809,110.698113207,85.3289863663,93.1658878504,105.666275889,94.2028985508,109.916666667,103.089430894,,102.836185819,105.467289719,90.2477388913,101.25,111.197511664,100.803033683,101.047486033,106.824925816,110.957722174,114.32009627,94.2549371634,103.790498143,104.471544715,90.3225806452,94.0170940172,107.976653696,85.2997327226,109.432717679,103.02672956,103.171640401,103.452380952,91.5102770331,117.121634364,100.0,97.2104305639,97.537619699,85.5072463768,114.719271624,102.063273728,100.931879568,100.831024931,103.621670159
2022-02-02,91.7683932949,108.463661454,99.3897787948,107.692307692,107.710464202,116.307692308,89.887640449,112.56502601,,,88.5649835154,71.8085106383,95.5048859938,,108.745857957,111.92513369,91.7142857143,104.285714286,,111.16117851,103.825136612,99.9239543724,109.373894588,80.5398871878,98.175787728,98.4881209499,108.643815201,114.305799648,104.39367311,120.327552987,99.7792235117,88.5879218472,116.156351792,,98.5500679656,95.0095969289,110.761979576,114.306679426,103.613369467,95.6175298806,111.283873834,105.18018018,,74.6394230769,96.1702127661,86.9932432433,113.505747126,100.152671756,117.415078708,108.79705401,117.076038819,98.7770460959,119.222797928,108.655737705,112.179487179,102.077562327,102.978453739,106.199559795,89.2114554727,101.415302963,106.578476939,116.620752984,96.4506172839,119.945896939,110.043612109,94.7896749522,107.94135614,93.4275618375,118.428571429,100.074515648,,106.770091226,100.802340596,90.1662049861,,108.275220828,106.590621039,103.923205342,94.4855967077,91.699604743,106.5625,127.409523278,75.1243781095,103.91164289,94.1634241245,102.90726817,107.868852459,84.4581497799,83.8095238095,99.3638291427,107.089592819,110.301886792,84.7658565501,87.6168224297,106.812556988,90.5797101449,107.333333333,100.975609756,,100.586797066,104.579439252,85.8828155724,99.7222222222,111.041990669,101.69529333,99.9301675975,106.379821958,110.008628127,112.635379061,91.5619389587,103.918555513,102.032520325,90.4420549583,92.094017094,107.003891051,85.5288277968,109.696569921,102.201257862,101.843174092,99.7619047619,91.0634495085,115.599892699,100.0,96.3311097636,96.1696306429,81.4492753623,109.71168437,98.9683631364,100.994144761,104.155124654,101.406764442
2022-02-03,89.8241476742,108.739650414,100.076277651,108.974358974,109.362706531,116.0,86.3295880147,112.645058023,,,89.1549540169,66.4133738602,92.5081433225,,106.930737924,109.35828877,85.9428571429,101.428571429,,111.923743501,104.918032787,102.205323194,110.32897064,77.0346494762,93.5323383085,98.0561555074,108.792846498,112.724077329,103.866432337,121.483622351,99.442529658,88.1438721137,114.918566775,,91.2550974175,95.6493921944,108.405341713,115.915760998,104.787714544,93.2270916335,108.840515326,103.678678678,,73.0769230769,94.7234042556,85.6981981982,112.192118227,95.1145038169,118.45898923,109.124386252,118.796978365,97.1777986829,117.512953368,107.868852459,112.179487179,102.72391505,101.267427122,105.392516508,87.2499019224,103.405572755,107.615302109,116.620752984,96.4506172839,121.332278371,109.992303746,94.5506692159,107.4526573,94.4169611307,118.714285714,102.1609538,,106.581771716,103.353889749,90.4432132964,,108.786610879,106.590621039,102.337228715,93.2510288067,89.2490118576,103.75,127.499692793,73.3830845771,103.359410953,93.7743190661,99.3483709273,107.213114754,84.9339207049,85.3333333333,101.332929415,102.958049886,108.490566038,83.1357439241,83.1775700932,108.102123225,88.2608695652,108.0,99.512195122,,100.0,104.953271028,84.3491938655,100.138888889,113.219284603,102.899843855,98.4636871508,106.231454006,109.490940466,113.477737665,90.065828845,103.854526828,103.25203252,91.3978494625,92.9487179487,109.338521401,84.1924398628,106.860158311,100.668238993,101.230737608,98.8095238095,90.527256479,116.544422008,100.0,93.8447543966,98.3584131328,80.8695652174,114.415781487,102.132049518,102.737570195,105.817174515,102.783597725
2022-02-04,88.6576003018,106.899724012,97.7116704806,108.205128205,104.956726987,116.307692308,86.2359550558,115.046018407,,,93.8573659553,73.9361702128,91.5309446259,,107.414769933,114.224598931,88.0,96.5714285714,,111.715771231,98.2240437158,101.216730038,109.267775026,76.4302981467,94.5273631841,95.6803455724,111.713859911,114.692442882,103.690685413,119.749518304,101.984568253,83.2593250444,116.970684039,,92.0706841868,94.4977607162,108.641005499,116.16331201,103.703703704,91.8990703851,103.24300311,98.2732732735,,72.4759615385,91.9148936174,85.9234234236,108.251231527,92.8244274809,117.68019884,107.201309329,119.579223613,97.7422389463,113.730569948,103.606557377,110.576923077,100.646352724,99.3029150824,105.575935437,86.3083562182,105.970809376,110.260993922,118.319559229,99.5370370375,121.714728421,112.852744998,91.6826003822,107.94135614,94.2049469965,110.285714286,96.9448584203,,107.10400467,103.838361107,87.6731301939,,108.693630869,101.267427123,100.333889816,90.4526748971,90.2239789197,103.25,127.409523278,75.1243781095,98.9875747814,93.4500648508,98.2957393484,100.983606557,89.4801762116,80.380952381,100.454407755,101.437642087,107.962264151,82.3651452282,82.6518691589,107.203334636,89.2753623189,103.833333333,97.3983739837,,93.5941320294,105.794392523,82.6189539913,98.8888888889,111.975116641,101.985277716,99.4064245809,105.637982196,107.161345987,111.432009627,84.5601436266,103.342297349,101.219512195,83.1541218639,87.8205128206,105.155642024,79.5341733488,107.65171504,97.0911949685,100.002135,96.0714285714,86.2377122431,117.226582065,100.0,93.5415403275,99.4528043775,81.1594202899,106.525037936,99.8624484179,99.8733712687,100.55401662,100.838072433
